C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_310.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_310.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_310.jpg,0.006344691,1,0,30.18512
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_417.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_417.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_417.jpg,0,1,0,30.1902
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_527.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_527.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_527.jpg,0,1,0,30.18739
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_626.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_626.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_626.jpg,0,1,0,30.19182
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_735.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_735.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_735.jpg,0,1,0,30.19041
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_839.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_839.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_839.jpg,-0.25,1,0,30.17334
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_05_945.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_05_945.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_05_945.jpg,-0.5000001,1,0,30.14293
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_061.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_061.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_061.jpg,-0.2808018,1,0,30.18862
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_152.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_152.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_152.jpg,-0.00664321,1,0,30.19888
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_258.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_258.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_258.jpg,0,1,0,30.22027
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_361.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_361.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_361.jpg,0,1,0,30.17094
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_465.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_465.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_465.jpg,0,1,0,30.18551
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_568.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_568.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_568.jpg,0,1,0,30.18477
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_673.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_673.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_673.jpg,0.25,1,0,30.17767
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_778.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_778.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_778.jpg,0.3156537,1,0,30.17977
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_882.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_882.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_882.jpg,0.002844918,1,0,30.13695
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_06_987.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_06_987.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_06_987.jpg,0,1,0,30.116
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_105.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_105.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_105.jpg,0,1,0,30.11773
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_242.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_242.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_242.jpg,-0.15,1,0,30.19135
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_307.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_307.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_307.jpg,-0.4,1,0,30.16517
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_415.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_415.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_415.jpg,-0.1499907,1,0,30.19204
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_523.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_523.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_523.jpg,0,1,0,30.19061
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_629.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_629.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_629.jpg,0,1,0,30.19076
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_744.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_744.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_744.jpg,0,1,0,30.19383
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_851.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_851.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_851.jpg,-0.25,1,0,30.1778
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_07_961.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_07_961.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_07_961.jpg,0,1,0,30.19264
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_075.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_075.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_075.jpg,0,1,0,30.19227
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_197.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_197.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_197.jpg,-0.15,1,0,30.18484
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_306.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_306.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_306.jpg,-0.1508016,1,0,30.18785
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_413.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_413.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_413.jpg,0,1,0,30.19022
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_527.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_527.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_527.jpg,0,1,0,30.19039
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_639.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_639.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_639.jpg,0,1,0,30.19158
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_752.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_752.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_752.jpg,-0.25,1,0,30.17515
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_863.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_863.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_863.jpg,-0.008230515,1,0,30.1911
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_08_977.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_08_977.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_08_977.jpg,-0.15,1,0,30.18653
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_090.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_090.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_090.jpg,-0.1713492,1,0,30.1903
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_221.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_221.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_221.jpg,-0.2,1,0,30.18407
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_320.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_320.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_320.jpg,-0.45,1,0,30.15452
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_435.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_435.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_435.jpg,-0.1641234,1,0,30.19201
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_549.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_549.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_549.jpg,0,1,0,30.18882
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_663.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_663.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_663.jpg,0,1,0,30.19029
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_777.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_777.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_777.jpg,0,1,0,30.18852
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_09_892.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_09_892.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_09_892.jpg,0,1,0,30.19045
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_10_006.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_10_006.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_10_006.jpg,0,1,0,30.1903
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_10_117.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_10_117.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_10_117.jpg,0,1,0,30.19029
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_10_232.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_10_232.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_10_232.jpg,0,1,0,30.19028
C:\Users\Tushar Goel\Desktop\windows_sim\IMG\center_2020_04_22_15_42_10_343.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\left_2020_04_22_15_42_10_343.jpg,C:\Users\Tushar Goel\Desktop\windows_sim\IMG\right_2020_04_22_15_42_10_343.jpg,0,1,0,30.1903
